"","diet_analysis_id","world_country_description","wolf_population_code","wolf_subspecies_code","study_area","pack","latitude","longitude","source_code","analytical_method_code","identification_method_code","temporal_scale_code","derived_diet","sample_size","surface_area","sampling_period","time_series","spatial_effort","temporal_effort","total_effort","responsible","moose_alces.alces","blackbuck_antilope.cervicapra","american.bison_bison.bison","european.bison_bison.bonasus","yak_bos.grunniens","cattle_bos.taurus","nilgai_boselaphus.tragocamelus","buffalo_bubalus.bubalis","camel_camelus.ferus","dog_canis.familiaris","wolf_canis.lupus","wild.goat_capra.aegagrus","goat_capra.aegagrus.hircus","markhor_capra.falconeri","alpine.ibex_capra.ibex","siberian.ibex_capra.sibirica","roe.deer_capreolus.capreolus","carnivorae_carnivorae","elk_cervus.elaphus.canadensis","red.deer_cervus.elaphus.elaphus","sika.deer_cervus.nippon","fallow.deer_dama.dama","donkey_equus.africanus.asinus","horse_equus.ferus.caballus","przewalski.horse_equus.ferus.przewalskii","onager_equus.hemionus","cat_felis.catus","chinkara_gazella.bennettii","goitered.gazelle_gazella.subgutturosa","crested.porcupine_hystrix.cristata","badger_meles.meles","musk.deer_moschus.sp","raccoon.dog_nyctereutes.procyonoides","mule.deer_odocoileus.hemionus","black.tailed.deer_odocoileus.hemionus.columbianus","white.tailed.deer_odocoileus.virginianus","mountain.goat_oreamnos.americanus","muskox_ovibos.moschatus","argali_ovis.ammon","sheep_ovis.aries","bighorn_ovis.canadensis","dall.sheep_ovis.dalli","snow.sheep_ovis.nivicola","mouflon_ovis.orientalis","urial_ovis.orientalis.vignei","mongolian.gazelle_procapra.gutturosa","przewalski.gazelle_procapra.przewalskii","blue.sheep_pseudois.nayaur","wild.reindeer_rangifer.tarandus","chamois_rupicapra.rupicapra","saiga_saiga.tatarica","wild.boar_sus.scrofa","pig_sus.scrofa.domesticus","brown.bear_ursus.arctos","red.fox_vulpes.vulpes","wild.artiodactyla_wild.artiodactyla","wild.bovidae_wild.bovidae","bird_aves","castor.sp_castor.sp","cervidae_cervidae","domestic.ungulata_domestic.ungulata","fish_fish","garbage_garbage","lagomorpha_lagomorpha","marmota.sp_marmota.sp","mesomammals_mesomammals","micromammals_micromammals","microrodents_microrodents","other_other","other.domestic.ungulata_other.domestic.ungulata","semiaquatic.rodentia_semiaquatic.rodentia","undefined.item_undefined.item","vegetable.fruit_vegetable.fruit"
"438",454,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,203,NA,"1976/77",1,NA,203,NA,"Andrea Gazzola",43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,NA,NA,NA,NA,NA,2.5,NA,NA,4.3,NA,NA,20.3,NA,NA,NA,4.2,0.5,NA,NA,NA,4.6
"439",455,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,105,NA,"1977/78",1,NA,105,NA,"Andrea Gazzola",52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,NA,NA,NA,NA,NA,0.9,NA,NA,14.6,NA,NA,10.9,NA,NA,NA,0.9,0.9,NA,NA,NA,0.9
"440",456,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,100,NA,"1978/79",1,NA,100,NA,"Andrea Gazzola",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,1.8,NA,NA,13.8,NA,NA,25.7,NA,NA,NA,2.8,6.4,NA,NA,NA,5.5
"441",457,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,57,NA,"1979/80",1,NA,57,NA,"Andrea Gazzola",53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1.8,NA,NA,5,NA,NA,8.3,NA,NA,NA,3.3,3.3,NA,NA,NA,0
"442",458,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,70,NA,"1980/81",1,NA,70,NA,"Andrea Gazzola",66.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,0,NA,NA,6.8,NA,NA,16.1,NA,NA,NA,0,1.4,NA,NA,NA,2.7
"443",459,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,58,NA,"1981/82",1,NA,58,NA,"Andrea Gazzola",64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,4.8,NA,NA,4.8,NA,NA,8.1,NA,NA,NA,1.6,6.5,NA,NA,NA,1.6
"444",460,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,69,NA,"1982/83",1,NA,69,NA,"Andrea Gazzola",63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,NA,NA,NA,NA,NA,2.6,NA,NA,1.3,NA,NA,9.1,NA,NA,NA,2.6,3.9,NA,NA,NA,1.3
"445",461,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,51,NA,"1983/84",1,NA,51,NA,"Andrea Gazzola",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,1.9,NA,NA,5.6,NA,NA,1.9,NA,NA,NA,0,0,NA,NA,NA,1.9
"446",462,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve",NA,56.455,32.976667,"excrement","%FO (item)","visual","year",NA,52,NA,"1984/85",1,NA,52,NA,"Andrea Gazzola",92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,3.6,NA,NA,3.6,NA,NA,NA,0,0,NA,NA,NA,0
"447",463,"Russia","asia","Canis lupus lupus","Sikhote-Alin Zapovednik",NA,45.33333,136.1666666,"excrement","%FO (item)","visual","year",NA,77,NA,"1962-1972",11,NA,7,NA,"Andrea Gazzola",5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,64.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",464,"Russia","asia","Canis lupus lupus","Bolshekhekhtsirskii Nature Reserve",NA,48.204947,134.8589,"excrement","%FO (scat)","visual","cold season",NA,107,453,"1989-2005",NA,0.236203090507726,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,18.7,NA,NA,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,7.5,NA,NA,NA,7.5,NA,NA,NA,NA,3.8
"449",465,"Russia","asia","Canis lupus lupus","Большая Кокшага",NA,56.676389,47.2725,"excrement","%FO (scat)","visual","winter",NA,12,214,"1996",1,0.0560014933731566,12,NA,"Andrea Gazzola",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,58,NA,NA,NA,17,67,NA,0,NA,0
"450",466,"Russia","asia","Canis lupus lupus","Большая Кокшага",NA,56.676389,47.2725,"excrement","%FO (scat)","visual","spring",NA,6,214,"1996",1,0.0280007466865783,6,NA,"Andrea Gazzola",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,67,NA,NA,NA,33,67,NA,17,NA,0
"451",467,"Russia","asia","Canis lupus lupus","Большая Кокшага",NA,56.676389,47.2725,"excrement","%FO (scat)","visual","summer",NA,30,214,"1996",1,0.140003733432892,30,NA,"Andrea Gazzola",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,10,NA,NA,NA,3,7,NA,7,NA,7
"452",468,"Russia","asia","Canis lupus lupus","Большая Кокшага",NA,56.676389,47.2725,"excrement","%FO (scat)","visual","autumn",NA,12,214,"1996",1,0.0560014933731566,12,NA,"Andrea Gazzola",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,33,NA,NA,NA,8,25,NA,17,NA,42
"453",469,"Russia","asia","Canis lupus lupus","Большая Кокшага",NA,56.676389,47.2725,"excrement","%FO (scat)","visual","year",NA,60,214,"1996",1,0.280007466865783,60,NA,"Andrea Gazzola",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,30,NA,NA,NA,10,28.4,NA,8.3,NA,11.7
"454",470,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve","Белейкинская wolf pak",56.455,32.976667,"excrement","%FO (item)","visual","year",NA,76,1000,"1976-1997",22,0.076,3.45454545454545,NA,"Andrea Gazzola",57.9,NA,NA,NA,NA,2.6,NA,NA,NA,6.6,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,1.3,NA,NA,NA,NA,2.6,0,NA,NA,NA,NA,10.6,NA,0,NA,6.5,0,NA,NA,NA,1.3
"455",471,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve","Горбуновская wolf pack",56.455,32.976667,"excrement","%FO (item)","visual","year",NA,298,1000,"1976-1997",22,0.298,13.5454545454545,NA,"Andrea Gazzola",55.7,NA,NA,NA,NA,4.4,NA,NA,NA,0,NA,NA,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.7,NA,NA,0.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,0,NA,NA,NA,NA,2.1,1.7,NA,NA,NA,NA,8.7,NA,0,NA,1.3,0.3,NA,NA,NA,1.6
"456",472,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve","Могилицкая wolf pack",56.455,32.976667,"excrement","%FO (item)","visual","year",NA,197,1000,"1976-1997",22,0.197,8.95454545454546,NA,"Andrea Gazzola",48.2,NA,NA,NA,NA,3.6,NA,NA,NA,4.6,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,1.5,NA,NA,NA,NA,0.5,1.5,NA,NA,NA,NA,10.7,NA,1,NA,3.6,0,NA,NA,NA,6.1
"457",473,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve","Столоватская wolf pack",56.455,32.976667,"excrement","%FO (item)","visual","year",NA,319,1000,"1976-1997",22,0.319,14.5,NA,"Andrea Gazzola",46.2,NA,NA,NA,NA,5.4,NA,NA,NA,1.2,NA,NA,0.3,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.9,NA,NA,0,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,2.5,NA,NA,NA,NA,1.5,0,NA,NA,NA,NA,22,NA,0.3,NA,3.1,0.6,NA,NA,NA,2.1
"458",474,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve","Устинская wolf pack",56.455,32.976667,"excrement","%FO (item)","visual","year",NA,259,1000,"1976-1997",22,0.259,11.7727272727273,NA,"Andrea Gazzola",48.2,NA,NA,NA,NA,2.4,NA,NA,NA,3.8,NA,NA,0,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0,NA,NA,0.4,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,0.4,NA,NA,NA,NA,5,3.9,NA,NA,NA,NA,15.4,NA,0,NA,3.5,1.2,NA,NA,NA,1.9
"459",475,"Russia","asia","Canis lupus lupus","Central-Forest State Reserve","Ч.Верховская wolf pack",56.455,32.976667,"excrement","%FO (item)","visual","year",NA,79,1000,"1976-1997",22,0.079,3.59090909090909,NA,"Andrea Gazzola",67,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,1.3,NA,NA,NA,NA,1.8,0,NA,NA,NA,NA,5,NA,0,NA,5,0,NA,NA,NA,5.2
"460",476,"Russia","asia","Canis lupus lupus","Darwin Reserve, Дарвинский заповедник",NA,58.58712,37.9888,"excrement","%FO (scat)","visual","year",NA,314,NA,"1956-1966",11,NA,28.5454545454545,NA,"Andrea Gazzola",72,NA,NA,NA,NA,1.2,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0.6,NA,NA,NA,1.6,NA,3.2,NA,NA,NA,10.2,1.2,NA,NA,NA,7.6
"461",477,"Russia","asia","Canis lupus lupus","Архантельская обп, онежском полуостове, Oblast' di Arcangelo, Russia",NA,64.353,38.9326,"excrement","%FO (scat)","visual","year",NA,57,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,10.4,NA,NA,NA,NA,NA,70,NA,NA,NA,3.5,NA,NA,NA,NA,NA
"462",478,"Russia","asia","Canis lupus lupus","якутская АCCP, северо востока якутии",NA,62.033333,129.733333,"excrement","%FO (scat)","visual","year",NA,145,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,4.8,NA,NA,NA,NA,NA,89.6,NA,NA,NA,0.7,NA,NA,NA,NA,NA
"463",479,"Tajikistan","asia","Canis lupus lupus","заповедник Рамит",NA,38.833333,69.35,"excrement","%FO (item)","visual","year",NA,220,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,0.5,NA,NA,NA,1.4,NA,NA,3,NA,NA,4,NA,NA,NA,3,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.9,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,16.4,15,NA,NA,5,4.6,5,NA,4,6
"464",480,"Kazakhstan","asia","Canis lupus lupus","джунгарский Алатау",NA,44.997084,79.99884,"excrement","%FO (scat)","visual","year",NA,571,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,4.5,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,5.8,5.3,NA,8.5,NA,1.1,NA,NA,NA,2.9
"465",481,"Belarus","baltic","Canis lupus lupus","Белорусское Поозерье",NA,55,27,"excrement","%FO (scat)","visual","year",NA,465,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",71.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1.3,NA,NA,7.9,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,1.5,NA,NA,NA,NA,1.9,1.5,NA,NA,NA,NA,2.6,NA,0.8,4.1,NA,NA,1.7,NA,NA,NA
"466",482,"Belarus","baltic","Canis lupus lupus","Мостовский район (Гродненская область)",NA,53.4,24.53333,"excrement","%FO (scat)","visual","year",NA,112,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",13.4,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,39.4,NA,NA,8,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6,11.6,NA,NA,NA,NA,14.3,1.8,NA,NA,NA,NA,8,NA,6.3,21.4,NA,NA,4.5,NA,NA,NA
"467",483,"Belarus","baltic","Canis lupus lupus","Полесье",NA,51.881655,29.17933,"excrement","%FO (scat)","visual","year",NA,128,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",24.3,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,13.2,NA,NA,0,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,11.8,NA,NA,NA,NA,14.8,3.9,NA,NA,NA,NA,4.6,NA,2.3,15,NA,NA,14.6,NA,NA,NA
"468",484,"Ukraine","asia","Canis lupus lupus","юге Украины и в Молдавии",NA,47.54106,29.268035,"excrement","%FO (scat)","visual","cold season",NA,NA,NA,"1945-1975",NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.9,NA,0.4,NA,NA,NA,45.3,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,7.2,NA,5.6,NA,NA,0.4,NA,NA,10.7,NA,NA,11.3,NA,NA,NA,5.6,40.6,NA,NA,NA,1.3
"469",485,"Ukraine","asia","Canis lupus lupus","юге Украины и в Молдавии",NA,47.54106,29.268035,"excrement","%FO (scat)","visual","warm season",NA,NA,NA,"1945-1975",NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.3,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.7,NA,26.7,NA,NA,3,NA,NA,15.1,NA,NA,37.8,NA,NA,NA,15.5,24.2,NA,NA,NA,0.7
"470",486,"Russia","asia","Canis lupus lupus","Якутии, Лено-Хатапгского",NA,72.997671,124.842034,"excrement","%FO (scat)","visual","year",NA,1016,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,3.7,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,0.1,NA,75.5,NA,NA,NA,2.1,NA,NA,0.2,NA,NA
"471",487,"Russia","asia","Canis lupus lupus","Ненецкий округ",NA,67.776541,57.928601,"stomach","%FO (stomach)","visual","cold season",NA,114,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,2.6,NA,NA,3.77,NA,NA,NA,NA,NA,1.89,NA,NA,NA,5.3,NA,NA,NA,NA,NA
"472",488,"Russia","asia","Canis lupus lupus","Ямало-Ненецкий округ",NA,66.033748,75.191157,"stomach","%FO (stomach)","visual","cold season",NA,33,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,3.3,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3.3,NA,NA,NA,NA,NA
"473",489,"Russia","asia","Canis lupus lupus","Гыдан",NA,70.818402,79.02777,"stomach","%FO (stomach)","visual","cold season",NA,71,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7,NA,NA,NA,NA,NA,4.2,NA,NA,4.2,NA,NA,NA,NA,NA,4.2,NA,NA,NA,1.4,NA,NA,NA,NA,NA
"474",490,"Russia","asia","Canis lupus lupus","Таймырский округ",NA,73.702389,95.972006,"stomach","%FO (stomach)","visual","cold season",NA,66,NA,NA,NA,NA,NA,NA,"Andrea Gazzola",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"475",509,"Russia","asia","Canis lupus lupus","Прибайкальского национального парка (Baikal National Park)",NA,51.853056,104.881944,"excrement","%FO (scat)","visual","winter",NA,92,NA,"1999-2001",NA,NA,NA,NA,"Andrea Gazzola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1,NA,NA,63.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,33.7,NA,NA,NA,21.7,NA,NA,NA,NA,63.1
"476",510,"Russia","asia","Canis lupus lupus","Прибайкальского национального парка (Baikal National Park)",NA,51.853056,104.881944,"mix","%FO (mix)","visual","winter",NA,833,NA,"1995-2001",NA,NA,NA,NA,"Andrea Gazzola",4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,NA,NA,38.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.05,NA,NA,NA,NA,NA,2.18,NA,NA,NA,NA,NA,3.23,NA,NA,NA,2.08,1.15,NA,NA,NA,5.42
